id,prompt,category,image_path,VQAScore,CLIPScore,model_vqa,model_clip,template
900,"Several orange kittens in a basket, each one looking very happy.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/900.png,0.7189891779798493,0.3551648259162903,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""Several orange kittens in a basket, each one looking very happy.""? Please answer yes or no."
1431,"Two pillows on the bed, they don't touch each other.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1431.png,0.531695722430799,0.2927737534046173,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""Two pillows on the bed, they don't touch each other.""? Please answer yes or no."
1062,A group of sheep grazing peacefully in the field beneath the steel gray sky.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1062.png,0.6424324776295582,0.3114079236984253,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A group of sheep grazing peacefully in the field beneath the steel gray sky.""? Please answer yes or no."
570,A ninja scales the Great Pyramid under the cover of night.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/570.png,0.48047867804790706,0.33102861046791077,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A ninja scales the Great Pyramid under the cover of night.""? Please answer yes or no."
638,a barn owl perched on a fence post at dusk.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/638.png,0.6614856654877381,0.3241978585720062,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""a barn owl perched on a fence post at dusk.""? Please answer yes or no."
1566,Two women are walking through an airport dragging suitcases; the one without earrings is dragging a much bulkier suitcase.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1566.png,0.6383845233738494,0.3013870418071747,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""Two women are walking through an airport dragging suitcases; the one without earrings is dragging a much bulkier suitcase.""? Please answer yes or no."
978,"A row of houses down the street, each with a key hanging on the door except the foremost house.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/978.png,0.4868194606043191,0.24992693960666656,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A row of houses down the street, each with a key hanging on the door except the foremost house.""? Please answer yes or no."
606,"On the windowsill, three potted plants: one with pink blooms, another with white flowers, and the last with purple leaves.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/606.png,0.6570984837248737,0.32893067598342896,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""On the windowsill, three potted plants: one with pink blooms, another with white flowers, and the last with purple leaves.""? Please answer yes or no."
1283,A kitchen without a spoon on the counter.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1283.png,0.5380124478894484,0.2668047547340393,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A kitchen without a spoon on the counter.""? Please answer yes or no."
251,"One phoenix soaring above a mountain, its wings shedding three golden feathers.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/251.png,0.5597714064929902,0.29619598388671875,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""One phoenix soaring above a mountain, its wings shedding three golden feathers.""? Please answer yes or no."
1492,an old man in a colorful smock splattering paint alongside a young man in an oversized t-shirt and goggles.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1492.png,0.40639072332817316,0.32051658630371094,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""an old man in a colorful smock splattering paint alongside a young man in an oversized t-shirt and goggles.""? Please answer yes or no."
163,A circular mirror is above a rectangular one.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/163.png,0.3876903297319391,0.33810585737228394,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A circular mirror is above a rectangular one.""? Please answer yes or no."
1183,"A busy highway at night, the city lights twinkling in the distance.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1183.png,0.7049732336450086,0.2629816234111786,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A busy highway at night, the city lights twinkling in the distance.""? Please answer yes or no."
1511,"A plastic bag is placed on the chair, but it contains nothing.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1511.png,0.5997195913276622,0.2969639301300049,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A plastic bag is placed on the chair, but it contains nothing.""? Please answer yes or no."
13,A potion bubbling brightly inside a cauldron in a shadowy nook.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/13.png,0.5592900469770627,0.3184378147125244,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A potion bubbling brightly inside a cauldron in a shadowy nook.""? Please answer yes or no."
1016,"A copper kettle sits next to a glass jar filled with fresh, green tea leaves.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1016.png,0.6880493633525567,0.3495325446128845,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A copper kettle sits next to a glass jar filled with fresh, green tea leaves.""? Please answer yes or no."
1223,Three worried owls.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1223.png,0.24364243753740636,0.28886598348617554,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""Three worried owls.""? Please answer yes or no."
832,A woman with three silver bracelets sitting on a bench.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/832.png,0.6388352797656792,0.27901458740234375,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A woman with three silver bracelets sitting on a bench.""? Please answer yes or no."
975,"Some bees gathered around a blooming sunflower, each with a small hat.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/975.png,0.4610167793123159,0.298302561044693,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""Some bees gathered around a blooming sunflower, each with a small hat.""? Please answer yes or no."
1316,"A dining table, but no hot meals were served.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1316.png,0.6482437057879583,0.2702452540397644,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A dining table, but no hot meals were served.""? Please answer yes or no."
665,"In the classroom, '1+2' is written on the blackboard.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/665.png,0.5549528997484712,0.3090187609195709,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""In the classroom, '1+2' is written on the blackboard.""? Please answer yes or no."
827,A child with a balloon tied to his wrist watching a street magician.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/827.png,0.5506073655352404,0.34308502078056335,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A child with a balloon tied to his wrist watching a street magician.""? Please answer yes or no."
1053,"In the garden, a man watches a family of ducks waddle past a rough-textured granite bench.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1053.png,0.6043989226956881,0.3445364236831665,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""In the garden, a man watches a family of ducks waddle past a rough-textured granite bench.""? Please answer yes or no."
468,"A table set for dinner with plates, but no forks.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/468.png,0.42919010862592216,0.2997637987136841,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A table set for dinner with plates, but no forks.""? Please answer yes or no."
1310,A green harp without strings leaning against a red guitar without strings.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1310.png,0.3998116407397951,0.38205233216285706,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A green harp without strings leaning against a red guitar without strings.""? Please answer yes or no."
1086,"A firefighter, covered in soot, looking tired but hopeful after rescuing a scared kitten from a tree.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1086.png,0.6388352797656792,0.32884514331817627,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A firefighter, covered in soot, looking tired but hopeful after rescuing a scared kitten from a tree.""? Please answer yes or no."
441,"A bridge with no end, vanishing into the fog.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/441.png,0.6169358313194448,0.30760371685028076,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A bridge with no end, vanishing into the fog.""? Please answer yes or no."
1379,A doctor is checking a patient's heartbeat without a stethoscope.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1379.png,0.3420219006743409,0.2665429711341858,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A doctor is checking a patient's heartbeat without a stethoscope.""? Please answer yes or no."
487,A calendar without any markings.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/487.png,0.27590944429596825,0.3253926634788513,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A calendar without any markings.""? Please answer yes or no."
814,A man in a distressed brown leather vest hits another man in a vibrant mustard knitted sweater.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/814.png,0.2501793000910688,0.32320669293403625,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A man in a distressed brown leather vest hits another man in a vibrant mustard knitted sweater.""? Please answer yes or no."
142,One orange kite and four white seagulls flying above the beach.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/142.png,0.6504672640462058,0.35323601961135864,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""One orange kite and four white seagulls flying above the beach.""? Please answer yes or no."
1333,Three people on a bench without shoes.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1333.png,0.7833262058913497,0.312793493270874,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""Three people on a bench without shoes.""? Please answer yes or no."
15,A celestial comet racing across a star-studded sky.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/15.png,0.5959629393988092,0.306719034910202,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A celestial comet racing across a star-studded sky.""? Please answer yes or no."
484,A zoo with no animals in the enclosures.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/484.png,0.22678363486528472,0.3039035201072693,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A zoo with no animals in the enclosures.""? Please answer yes or no."
83,A crystal-clear lake reflecting a mountainous landscape.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/83.png,0.7302898704283038,0.3179462254047394,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A crystal-clear lake reflecting a mountainous landscape.""? Please answer yes or no."
864,A hot air balloon with no people in it flies higher than another hot air balloon with people in it.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/864.png,0.48925946498202977,0.29711589217185974,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A hot air balloon with no people in it flies higher than another hot air balloon with people in it.""? Please answer yes or no."
676,A desert oasis features a magical spring with the words 'Fountain of Destiny' carved into the rocks. The spring shimmers and glows.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/676.png,0.5926665999540697,0.327694833278656,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A desert oasis features a magical spring with the words 'Fountain of Destiny' carved into the rocks. The spring shimmers and glows.""? Please answer yes or no."
1450,"A smiling little boy holds a barrel above his head, while a little girl holds a barrel no higher than her.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1450.png,0.5448013956982781,0.4059802293777466,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A smiling little boy holds a barrel above his head, while a little girl holds a barrel no higher than her.""? Please answer yes or no."
941,A succulent plant with a rose pattern on its pot.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/941.png,0.6880493633525567,0.333998441696167,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A succulent plant with a rose pattern on its pot.""? Please answer yes or no."
376,"One sports car zooms around the corner with speed, while another standard car navigates the turn slowly and carefully.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/376.png,0.6136996883155785,0.29740583896636963,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""One sports car zooms around the corner with speed, while another standard car navigates the turn slowly and carefully.""? Please answer yes or no."
162,A lone green banana stands out among a cluster of red bananas.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/162.png,0.558808575964555,0.3302445113658905,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A lone green banana stands out among a cluster of red bananas.""? Please answer yes or no."
1041,A rubber-soled shoe stepping onto the smooth surface of a skateboard.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1041.png,0.34510527095787247,0.28615814447402954,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A rubber-soled shoe stepping onto the smooth surface of a skateboard.""? Please answer yes or no."
1072,A bear wearing a sweater and reading a book by the fireplace.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1072.png,0.7468781860434984,0.3886082172393799,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A bear wearing a sweater and reading a book by the fireplace.""? Please answer yes or no."
1281,"A city park where the usual flock of pigeons isn't around, just scattered breadcrumbs.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1281.png,0.42107563268775156,0.3241514265537262,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A city park where the usual flock of pigeons isn't around, just scattered breadcrumbs.""? Please answer yes or no."
635,a spotlight illuminating a zebra crossing the road.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/635.png,0.23370635691404026,0.30412933230400085,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""a spotlight illuminating a zebra crossing the road.""? Please answer yes or no."
1354,"A man without a beanie, feeling the chilly morning air directly on his hair.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1354.png,0.1968262036430985,0.2859506607055664,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A man without a beanie, feeling the chilly morning air directly on his hair.""? Please answer yes or no."
1199,On the left is a metal fork and on the right is a wooden spoon.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1199.png,0.4359015199773826,0.2983516454696655,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""On the left is a metal fork and on the right is a wooden spoon.""? Please answer yes or no."
1326,A larger gorilla hands a smaller mechanical monkey a banana.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1326.png,0.3863003116844215,0.29974713921546936,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A larger gorilla hands a smaller mechanical monkey a banana.""? Please answer yes or no."
849,"Several blue birds perched on a branch, each with a red feather in their tails.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/849.png,0.6897237499113223,0.3557865619659424,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""Several blue birds perched on a branch, each with a red feather in their tails.""? Please answer yes or no."
1359,"An old man not wearing a coat, excitedly exploring the snow.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1359.png,0.12378869371586462,0.3171282708644867,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""An old man not wearing a coat, excitedly exploring the snow.""? Please answer yes or no."
738,A hard doormat.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/738.png,0.4658734537776278,0.3034175932407379,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A hard doormat.""? Please answer yes or no."
330,A child is making a sandcastle on a beach on a cloudy day.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/330.png,0.670176704984625,0.3388122320175171,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A child is making a sandcastle on a beach on a cloudy day.""? Please answer yes or no."
518,Two apples on a kitchen counter.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/518.png,0.6808786155678822,0.2799162268638611,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""Two apples on a kitchen counter.""? Please answer yes or no."
268,A bakery where every shelf is filled with a variety of bread and pastries.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/268.png,0.7045668484781582,0.31503695249557495,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A bakery where every shelf is filled with a variety of bread and pastries.""? Please answer yes or no."
1502,A person in a camo vest taking a photo of a person in a dramatic gown on a deserted road.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1502.png,0.47365722697218576,0.34799155592918396,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A person in a camo vest taking a photo of a person in a dramatic gown on a deserted road.""? Please answer yes or no."
30,A man kneads dough on a table.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/30.png,0.6274947972732956,0.3265343904495239,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A man kneads dough on a table.""? Please answer yes or no."
1264,"There are two bananas in the basket, but no apples.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1264.png,0.549640617471062,0.32020342350006104,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""There are two bananas in the basket, but no apples.""? Please answer yes or no."
548,A squirrel in a tiny hat painting a masterpiece in a tree nook.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/548.png,0.46004630212376924,0.347705215215683,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A squirrel in a tiny hat painting a masterpiece in a tree nook.""? Please answer yes or no."
402,"A steaming cup of coffee on a bookshelf, above a row of antique tea cups.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/402.png,0.4087486931744131,0.312854528427124,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A steaming cup of coffee on a bookshelf, above a row of antique tea cups.""? Please answer yes or no."
232,'Eco Market' on a banner above a green lifestyle fair.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/232.png,0.7233094689745645,0.34202149510383606,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""'Eco Market' on a banner above a green lifestyle fair.""? Please answer yes or no."
1528,"In an exhibition of paintings, there are four landscapes, and the painting on the far left is the plainest.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1528.png,0.5414088434996145,0.30091965198516846,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""In an exhibition of paintings, there are four landscapes, and the painting on the far left is the plainest.""? Please answer yes or no."
480,"A pair of socks, one is striped, but the other is not.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/480.png,0.6306849203709736,0.30231973528862,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A pair of socks, one is striped, but the other is not.""? Please answer yes or no."
100,An astronaut floating gracefully in the vastness of space outside a spacecraft.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/100.png,0.6334102636778401,0.29597508907318115,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""An astronaut floating gracefully in the vastness of space outside a spacecraft.""? Please answer yes or no."
1560,A mouse on a table is smaller than a mouse hanging on the left side of the table.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1560.png,0.6697448430478439,0.3067876994609833,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A mouse on a table is smaller than a mouse hanging on the left side of the table.""? Please answer yes or no."
174,A happy woman is on the right of a sad woman.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/174.png,0.3932685045639873,0.283501535654068,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A happy woman is on the right of a sad woman.""? Please answer yes or no."
490,A fountain with no water flowing.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/490.png,0.26057757791311414,0.2949064373970032,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A fountain with no water flowing.""? Please answer yes or no."
282,A group of children playing on the beach.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/282.png,0.8022458675298441,0.3369895815849304,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A group of children playing on the beach.""? Please answer yes or no."
137,"At the center of the table,  four gleaming silver forks encircle a solitary porcelain plate.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/137.png,0.5597714064929902,0.3171636462211609,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""At the center of the table,  four gleaming silver forks encircle a solitary porcelain plate.""? Please answer yes or no."
899,Three cameras lay on three different wooden tables.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/899.png,0.48535575201323644,0.28654587268829346,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""Three cameras lay on three different wooden tables.""? Please answer yes or no."
763,An oak tree providing shade to a family having a picnic underneath.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/763.png,0.7382918730797098,0.33037614822387695,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""An oak tree providing shade to a family having a picnic underneath.""? Please answer yes or no."
1378,"In a classroom, all the students look at a math problem on the board in confusion, but the teacher stands off to the side without explaining the problem.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1378.png,0.482916808217448,0.30710771679878235,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""In a classroom, all the students look at a math problem on the board in confusion, but the teacher stands off to the side without explaining the problem.""? Please answer yes or no."
830,A man wearing a black hat and holding two golden retrievers on leashes.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/830.png,0.5414088434996146,0.342720627784729,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A man wearing a black hat and holding two golden retrievers on leashes.""? Please answer yes or no."
1092,An anxious deer watching from the bushes as a group of hikers passes by.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1092.png,0.5669778239066745,0.30643007159233093,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""An anxious deer watching from the bushes as a group of hikers passes by.""? Please answer yes or no."
714,A throw pillow with a geometric pattern on a plush sofa.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/714.png,0.6210813715335567,0.34277600049972534,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A throw pillow with a geometric pattern on a plush sofa.""? Please answer yes or no."
1100,An oval mirror leaning against a flat door.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1100.png,0.6486889357268106,0.3034359812736511,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""An oval mirror leaning against a flat door.""? Please answer yes or no."
695,A cluster of mushrooms growing in a forest.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/695.png,0.7862948141960817,0.328887015581131,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A cluster of mushrooms growing in a forest.""? Please answer yes or no."
325,A jogger and their dog running on the beach.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/325.png,0.759938752041015,0.34822022914886475,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A jogger and their dog running on the beach.""? Please answer yes or no."
1013,"A robust, steel ladder leaning against the rough, concrete wall of a modern house.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1013.png,0.6356748899883626,0.3363785743713379,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A robust, steel ladder leaning against the rough, concrete wall of a modern house.""? Please answer yes or no."
1506,A man in full gear demonstrating equipment to a group of young men in colorful raincoats.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1506.png,0.6146253400079582,0.31058675050735474,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A man in full gear demonstrating equipment to a group of young men in colorful raincoats.""? Please answer yes or no."
1409,A thoughtful man not reading a leather-bound journal gazing into the distance at sunset.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1409.png,0.5448013956982782,0.2777957022190094,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A thoughtful man not reading a leather-bound journal gazing into the distance at sunset.""? Please answer yes or no."
636,a red fox darting through snowy woods.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/636.png,0.6015935593881796,0.34364888072013855,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""a red fox darting through snowy woods.""? Please answer yes or no."
1365,A woman without a bracelet is talking with a boy with a bracelet.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1365.png,0.45326184801538616,0.29146894812583923,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A woman without a bracelet is talking with a boy with a bracelet.""? Please answer yes or no."
22,A genie's lamp emitting wisps of smoke on a sandy dune.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/22.png,0.26740816618822555,0.3377491235733032,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A genie's lamp emitting wisps of smoke on a sandy dune.""? Please answer yes or no."
1393,A bear catching fish in a mountain stream without any fish.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1393.png,0.329391720064527,0.33995184302330017,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A bear catching fish in a mountain stream without any fish.""? Please answer yes or no."
1476,A puppy with no smile on his face looks at two smiling puppies.,negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1476.png,0.3839877378565007,0.30235761404037476,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A puppy with no smile on his face looks at two smiling puppies.""? Please answer yes or no."
424,"All the books on the shelf are closed, except for one that lies open.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/424.png,0.5341265462223722,0.2846062183380127,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""All the books on the shelf are closed, except for one that lies open.""? Please answer yes or no."
68,A fairy with butterfly wings in a dewy meadow.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/68.png,0.6757646010190476,0.3447291851043701,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A fairy with butterfly wings in a dewy meadow.""? Please answer yes or no."
527,"A vibrant apple tree performing a juggling act using its own apples under a bright, circus-style tent.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/527.png,0.28537195620910677,0.324104905128479,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A vibrant apple tree performing a juggling act using its own apples under a bright, circus-style tent.""? Please answer yes or no."
338,A ghost hunter investigating an abandoned mansion.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/338.png,0.3302551569521561,0.2969297766685486,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A ghost hunter investigating an abandoned mansion.""? Please answer yes or no."
905,A striped towel on a beach.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/905.png,0.7779753192320793,0.34716781973838806,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A striped towel on a beach.""? Please answer yes or no."
1106,A zigzag patterned pillow on a round couch.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1106.png,0.45519860430172193,0.36011576652526855,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A zigzag patterned pillow on a round couch.""? Please answer yes or no."
469,"A playground with swings, but no slide.",negation,/content/drive/MyDrive/VQAScore_Project/data/generated_images/469.png,0.347758583644727,0.27602899074554443,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A playground with swings, but no slide.""? Please answer yes or no."
27,A dancer twirls in a spotlight.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/27.png,0.36749724599886857,0.3232652246952057,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A dancer twirls in a spotlight.""? Please answer yes or no."
1089,"A disappointed artist staring at a blank canvas, with a curious parrot perched on his head.",compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1089.png,0.476579651063676,0.2871549725532532,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""A disappointed artist staring at a blank canvas, with a curious parrot perched on his head.""? Please answer yes or no."
709,An air purifier in the corner of a well-lit living room.,simple,/content/drive/MyDrive/VQAScore_Project/data/generated_images/709.png,0.6477982179521103,0.311135858297348,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""An air purifier in the corner of a well-lit living room.""? Please answer yes or no."
1127,An elegant doorway with 'Welcome to Paradise' painted above it.,compositional,/content/drive/MyDrive/VQAScore_Project/data/generated_images/1127.png,0.6370307944803832,0.31056398153305054,instructblip-flan-t5-xl,ViT-B-32,"Does this figure show ""An elegant doorway with 'Welcome to Paradise' painted above it.""? Please answer yes or no."
